Date (GMT+1),Nuclear,Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2019-02-05T19:00+01:00,9468.7,1633.3,4976.7,16751.2,15732.5,510.5,371,12127,20.8,565.3,2927.8,536,1071,2027.6,7608.6,0.2,74833.2
2019-02-05T19:15+01:00,9466.5,1630.4,4961.2,16704.3,15695.8,481.3,371,11943.9,21,526.3,2732.8,536,1073.8,2216.6,7577.3,0.2,74277.7
2019-02-05T19:30+01:00,9471.6,1633.6,4962.2,16736.8,15687.8,477.8,371,11916.8,21,402.5,1786,536,1073.8,2396.7,7650.7,0.2,73510.1
2019-02-05T19:45+01:00,9454.1,1640.2,4960.4,16683,15633.5,478,371,11903.5,20.9,309.9,1206.3,536,1068.2,2617.1,7632.5,0.2,72814.2
2019-02-05T20:00+01:00,9465.4,1636.6,4926.4,16692.5,15610,478.1,356,11897.6,21,402.4,1357.2,536.7,1062.2,2762.8,7669.8,0.2,71766.9
2019-02-05T20:15+01:00,9462.6,1639,4914.5,16673.7,15603.1,475.1,356,11885,21.1,134.7,634.4,536.5,1056.7,2812.1,7811,0.1,70521.6
2019-02-05T20:30+01:00,9459.3,1647.3,4914.8,16653.5,15530.7,476.6,356,11807.3,21.1,93.2,192.9,536.6,1058.1,2939.7,7949.8,0.1,69721.4
2019-02-05T20:45+01:00,9443.7,1646.8,4898.9,16655.1,15314.7,478.1,356,11664.6,21.1,56.7,108.5,536.4,1064.9,3147.6,8181.2,0.2,68748.1
2019-02-05T21:00+01:00,9467.8,1653.1,4893.4,16607.2,14911.6,477.5,339,11307.2,21.1,86.9,251.3,537.3,1063.6,3319.2,8316.4,0.2,68142.5
2019-02-05T21:15+01:00,9466.2,1661.8,4891.5,16468,14662.9,478,339,11240.8,21.2,63.8,418.8,537.1,1071.8,3351.3,8408.9,0.1,67386.2
2019-02-05T21:30+01:00,9455.8,1661.6,4882.5,16445.2,14485.7,478.5,339,11008.8,21.2,55.8,267.5,537.1,1059.4,3254.5,8634,0.2,66571
2019-02-05T21:45+01:00,9446.8,1663,4866.1,16397.8,14229.3,477.5,339,10887.1,21.2,39.1,0.4,536.7,1056.7,3287.2,8815.5,0.1,65372.3
2019-02-05T22:00+01:00,9473.7,1672.9,4841.5,16219.7,13739.7,477.3,419,10587.1,21.4,85.2,223.7,537.7,1063.3,3393.4,8905.9,0,65040.1
2019-02-05T22:15+01:00,9466.4,1673,4844,16025,13458.7,477.5,419,10371.8,21.6,34.4,164,537.3,1060.5,3652.4,8913.6,0,64604.5
2019-02-05T22:30+01:00,9464.8,1673,4841.2,15922.5,13184.4,478.6,419,10075.7,21.7,49.4,176.4,537.4,1063.3,3800.5,8969.1,0,63577.8
2019-02-05T22:45+01:00,9460.2,1666.2,4803.4,15907.2,12837.2,479.5,419,9832,21.7,65.3,3.7,537.7,1061.9,3869.8,8865.9,0,62416.1
2019-02-05T23:00+01:00,9477.4,1671.3,4799.4,15959.9,12527,477,411,9459.5,21.8,126.5,110.1,537.6,1045.4,3916.1,8822.9,0,61562.1
2019-02-05T23:15+01:00,9466.1,1679.2,4803.5,16037.4,12049.8,477.6,411,9400.5,22,47,207,537.5,1059.1,4042.4,8747.3,0,60717.8
2019-02-05T23:30+01:00,9459.4,1686.9,4815.5,16133.1,11529.2,479.3,411,9425.3,22.1,36,137.8,537.5,1070.1,4268.8,8699.6,0,59923
2019-02-05T23:45+01:00,9429.9,1702,4798.4,16132.8,10884.5,480.3,411,9176.5,22.2,40.7,59.7,536.7,1061.9,4453.2,8679.2,0,58866.8
2019-02-06T00:00+01:00,9458.4,1699.1,4767.8,16186.7,10472.3,479,366,8902.3,22.1,70.3,48.9,532.9,1045.4,4616.8,8727.4,0,58298.7
2019-02-06T00:15+01:00,9457.2,1700.8,4757,16200.5,9801.6,478.1,0,8825.9,22.1,34.1,0.3,526.5,1037.1,4778.2,8879.9,0,57541.3
2019-02-06T00:30+01:00,9448.6,1712.6,4772.2,16150,9157.2,478,0,8827,22.2,75.6,13.6,523.3,1031.6,4872.7,8956.1,0,57049.6
2019-02-06T00:45+01:00,9443,1719,4775.3,15890,8820.4,478.6,0,8769.9,22.2,37.7,0.4,523.1,1016.5,4918.5,8799.3,0,56292.8
2019-02-06T01:00+01:00,9464.5,1717.1,4747.1,15628.7,8489.9,478.3,0,8623.4,22.3,177.9,76.1,523.3,968.3,5020.5,8746.2,0,55606
2019-02-06T01:15+01:00,9456,1716.8,4725.2,15392.1,8425.6,479.6,356,8605.5,22.2,165.7,42.9,523.2,976.6,5099.1,8706.8,0,55177.4
2019-02-06T01:30+01:00,9456.5,1708.2,4735.9,15279.2,8435,479.3,356,8626.5,22.2,148.1,32.1,523,1028.9,5142.5,8662.4,0,54802.1
2019-02-06T01:45+01:00,9445.3,1705,4739.1,15265.1,8407.2,480,356,8614.2,22.2,68.9,24.7,523,1042.6,5285.3,8650.8,0,54535.7
2019-02-06T02:00+01:00,9459.7,1709.1,4735,15326.8,8394.3,478.5,384,8627.7,22.2,145.6,25.8,523,1022,5335.9,8644.4,0,54095.7
2019-02-06T02:15+01:00,9447.5,1711.1,4750.2,15434,8447.9,478.5,384,8615.7,22.2,44.7,0.3,523,995.8,5371.4,8747,0,53818.6
2019-02-06T02:30+01:00,9450.7,1718.5,4778.7,15474.9,8668.8,478.8,384,8645.5,22.2,103,0.3,523.3,1020.6,5460.8,8841.5,0,54381.7
2019-02-06T02:45+01:00,9437.7,1723.7,4780.2,15367.2,8698.8,477.3,384,8591.9,22.1,29.2,9.1,523.2,1046.8,5521,9043.7,0,54236.2
2019-02-06T03:00+01:00,9450.4,1724.8,4773.3,15184.6,8787.4,478.5,418,8594.3,22.1,131.4,18,523.1,971.1,5470.4,9275.3,0,54498.6
2019-02-06T03:15+01:00,9457.5,1722.7,4776.9,15128.2,9015.6,478.5,418,8583.3,22,113,10.4,523.1,889.9,5421.8,9559,0,54840
2019-02-06T03:30+01:00,9443.1,1716.9,4794.4,15122.3,9049,479,418,8610.3,22.1,64.5,0.3,523.1,896.8,5103.1,9656.6,0,54956.2
2019-02-06T03:45+01:00,9449.2,1717.6,4786.1,15059.8,8926.3,479.5,418,8595.6,22.1,55.9,0.3,527,929.8,5036.5,9858.9,0,55130.9
2019-02-06T04:00+01:00,9456.2,1715.4,4796.6,15101.8,8611.6,480,391,8632.4,22,42,0.3,530.3,999.1,5025.1,10119.4,0,55436.3
2019-02-06T04:15+01:00,9455.7,1715.6,4786.2,15119,8650.4,480.6,391,8624.3,21.9,31.4,0.2,533.3,1012.9,5159.4,10385,0,55981.5
2019-02-06T04:30+01:00,9451.9,1719.5,4796.8,15101,8681.4,480,391,8632.9,21.9,36.1,0.3,533.6,1028,5276.9,10448.4,0.2,56460.9
2019-02-06T04:45+01:00,9452,1713.2,4797.6,15146.5,8744.8,480,391,8632.8,21.7,84.4,0.3,533.6,1047.3,5165.9,10511.1,0.2,57181.2
2019-02-06T05:00+01:00,9445.9,1713.1,4815.3,15165.2,9343.1,480,368,8874.4,21.5,42,334.2,533.6,1022.7,4920.3,10676.1,0.2,58513.2
2019-02-06T05:15+01:00,9456.1,1703.4,4818.8,15207,9828.7,480,368,8890,21.4,115.5,375.2,534,1019.9,4832.2,11012.6,0.2,59350.2
2019-02-06T05:30+01:00,9458.1,1684.6,4820.2,15393.8,10262.1,479,368,8918.4,21.5,99.6,387.2,534.3,1017.2,4780.6,11219.3,0.2,60234.5
2019-02-06T05:45+01:00,9455,1672.2,4815.7,15715.1,10927,480,368,9010.8,21.5,98.4,380.2,534.6,1008.9,4700,11399.9,0.2,61599.2
2019-02-06T06:00+01:00,9443.1,1658.6,4859.5,16141.2,11669.4,478.1,365,9779.2,21.5,72.2,2783.6,534.8,994.2,4578.8,12088.1,0.2,63966.5
2019-02-06T06:15+01:00,9456.9,1650.3,4863.4,16438.6,12369.9,478.6,365,9961,19.2,104.1,2673.4,536.5,999.7,4509,12480.3,0.2,65812.5
2019-02-06T06:30+01:00,9457.1,1642.8,4881.5,16440.7,13017,478.6,365,10254.9,16.7,74,2651.1,536.9,991.5,4447.4,12725.7,0.2,67793
2019-02-06T06:45+01:00,9454.3,1636.9,4921.2,16469.9,13547.9,478.3,365,10423.1,16.7,56.4,3245.5,536.7,1002.5,4337.3,12902.1,0.2,69463.6
2019-02-06T07:00+01:00,9430.1,1630.2,4935.6,16456.6,13792.4,481.1,370,10640.7,16.6,32.6,2670.6,536.4,998,4293.9,13038.9,1.3,71410.4
2019-02-06T07:15+01:00,9452.7,1631.9,4976.6,16439,13922.1,483.7,370,10680.9,16.4,71.3,2811.6,536.5,989.8,4301,13314.2,1.4,72575.2
2019-02-06T07:30+01:00,9452.5,1633.8,4966.3,16443.9,13989.8,484,370,10778.7,15.9,86.7,2806.9,536.5,989.8,4313.3,13640.6,7.9,73026.7
2019-02-06T07:45+01:00,9456.3,1637.6,4986.8,16456.1,14006,484.3,370,10804.9,15.6,85.8,3169.7,536.8,1000.8,4305.9,14016,70,73351.1
2019-02-06T08:00+01:00,9437.3,1637.4,5011.9,16445.4,13982.4,484.5,423,10874.5,15.3,147.9,2962.6,536.4,998,4326.9,14343.9,293.4,73948.4
2019-02-06T08:15+01:00,9431.6,1637.8,4988.1,16473.3,13957,483.8,423,10860.7,14.9,153.9,2623.9,536.2,1004.9,4365.4,14473.3,706.3,74085.1
2019-02-06T08:30+01:00,9426,1626.1,5014.3,16483.2,13838.9,484.3,423,10862,14.1,104.3,2407.5,536.3,985.6,4426.9,14508,1223.7,74030.8
2019-02-06T08:45+01:00,9433.6,1612.3,5013.2,16480.2,13652.1,485,423,10859.8,13.3,84,2007.8,536.2,987,4460.1,14266.2,1889.2,74140.1
2019-02-06T09:00+01:00,9451.8,1602.5,4989.6,16467.3,13353.7,485,426,10517.9,13.3,126.8,872.4,536.6,999.6,4557,14223.9,2665.8,73997.7
2019-02-06T09:15+01:00,9456.4,1594.2,4993.3,16427.8,13210.8,485,426,10575.2,13.2,85.5,748.7,536.5,1016.1,4613.9,14195.5,3369.3,74021.3
2019-02-06T09:30+01:00,9440.9,1590.8,4992.3,16478.8,13077,486.2,426,10654.7,13.1,82,631.6,536.5,995.5,4618.5,14139.5,4110.9,74207
2019-02-06T09:45+01:00,9413.3,1592.7,4959.9,16485.2,13089.3,483.8,426,10634.7,13,75.8,557.3,536.3,973.4,4606.4,13867.8,4872.4,74207.4
2019-02-06T10:00+01:00,9436.9,1599.6,4937.9,16513.2,13590.3,484,371,10660.2,13,52.9,748.1,536.1,994.4,4613.8,13684.3,5629.2,74163.4
2019-02-06T10:15+01:00,9422.4,1605.1,4943.3,16476.5,13599.7,484.7,371,10689.2,13,5.6,511.2,535.8,1006.5,4611.7,13520.1,6363.3,74176.7
2019-02-06T10:30+01:00,9449.1,1608.7,4943,16472.6,13609.9,486,371,10698.8,12.9,19,378.1,535.7,999.6,4582.3,13446.5,6954.9,74534.9
2019-02-06T10:45+01:00,9425.2,1610.4,4944.4,16489.6,13478.8,484.7,371,10706.6,12.9,15.8,434.5,535.3,999.3,4515.3,13271.9,7665.3,74525.8
2019-02-06T11:00+01:00,9438,1613.1,4936.4,16504.2,13318.5,484.8,436,10688.7,12.9,16.1,471,535.1,1004.8,4550.8,13272.5,8182.6,74459.2
2019-02-06T11:15+01:00,9416.7,1607.6,4938.2,16485.6,13165.2,485,436,10667.9,14.7,27.4,330.2,534.8,1014.4,4668.7,13041.6,8738.2,74689.4
2019-02-06T11:30+01:00,9414.5,1598,4928.2,16481.8,13120.5,485,436,10588.3,15.6,48.2,332.4,534.7,1004.8,4603.9,12949,9186.2,74799
2019-02-06T11:45+01:00,9411.6,1595.2,4946,16371.5,13031.4,484.7,436,10434.2,16.4,42.2,378.4,534.5,1003.4,4500.2,13017.8,9484.9,74485.3
2019-02-06T12:00+01:00,9448.6,1594.2,4916.9,16424.4,12972.9,485.3,338,10344.2,16.9,38,475.9,534.2,1015.4,4510,12804.9,9781.8,74282.5
2019-02-06T12:15+01:00,9442.8,1593.1,4915.3,16433.5,12991.1,483.8,338,10336.6,17.1,5.4,530.3,533.9,1015.4,4437.1,12621.9,9898.9,74086.2
2019-02-06T12:30+01:00,9459.8,1589.2,4901.9,16446.4,12986.9,483.5,338,10337,17,15,650.7,533.8,1008.5,4369.2,12488.2,9892.7,74259.4
2019-02-06T12:45+01:00,9441.3,1588.2,4896.1,16351.6,13057.1,483.2,338,10425,16.9,5.5,565.4,533.5,1008.5,4292.7,12357.9,9955.1,73975.6
2019-02-06T13:00+01:00,9416.5,1584.5,4858,16407.3,13262.3,484.8,338,10464.2,17.7,18.5,311.7,533.2,1011.5,4459.8,12164,9852.4,73887.1
2019-02-06T13:15+01:00,9422.3,1588.6,4867.1,16419.1,13272.5,482.8,338,10491.2,17.7,27.2,309.9,533.3,1017,4505.1,12012.9,9580.3,73609.6
2019-02-06T13:30+01:00,9449,1582.9,4820.8,16486,13304.5,483.2,338,10494.4,17.7,14.5,485.8,533.2,1006,4343,11945.7,9320,73278.9
2019-02-06T13:45+01:00,9454,1578.7,4825.1,16459.4,13345.8,484.5,338,10416.8,17.7,5.9,403.3,533.6,1007.4,4327.5,11575.2,8879.8,72655.5
2019-02-06T14:00+01:00,9450.1,1580.2,4840.7,16455.6,13293,482.8,338,10321.4,17.7,119.3,426.3,533.5,1008.8,4534.7,11171.2,8497.8,72425.2
2019-02-06T14:15+01:00,9467.6,1587.2,4851.6,16436.3,13405.2,484,338,10310.3,17.7,126.4,742.7,533.1,1036.3,4367.1,11094.3,7829.6,72229.8
2019-02-06T14:30+01:00,9466.2,1591,4875.7,16473.7,13508.9,483.7,338,10499.4,17.8,119.5,1004.3,533.2,1033.6,4228.4,11007.5,7208.2,72057.5
2019-02-06T14:45+01:00,9462.7,1595.3,4878.6,16466.1,13666.3,485,338,10526.3,17.8,56.6,1043.4,533.1,1032.2,4127.9,10869,6526,71605.7
2019-02-06T15:00+01:00,9457,1603.2,4892.5,16501.6,14012.6,485,338,10583.2,17.7,36.7,1502.9,532.6,1029.4,4023.8,10727.5,5836.3,71603
2019-02-06T15:15+01:00,9465.1,1602.2,4899.4,16459.4,14288.8,485.8,338,10613.4,17.8,74.6,1629.5,531.1,1017,3695.8,10776.2,4968,71118.9
2019-02-06T15:30+01:00,9467.1,1598.5,4896.9,16460.9,14420.6,485,338,10597.8,17.8,120.1,1762.2,525.7,1028,3455.4,10741.4,4107.5,70624.2
2019-02-06T15:45+01:00,9466.5,1589.7,4915.7,16480,14477.3,485.3,338,10530.5,17.9,82.2,2332.8,523.6,1030.8,3328.6,10846.7,3272.6,70353.8
2019-02-06T16:00+01:00,9452.8,1579.7,4919.9,16426,14521.1,485.7,374,10343.5,17.8,130.5,2636.5,523.6,1023.9,3279.4,10999.8,2393.8,70232
2019-02-06T16:15+01:00,9463.3,1577.9,4945.5,16430.7,14533.2,486.5,374,10324.8,17.8,255.7,3008.3,523.6,1021.2,3171.4,11132.7,1591.1,70071.1
2019-02-06T16:30+01:00,9470.5,1569.4,4942.5,16468.8,14565,483.5,374,10335.8,17.8,214.3,3250.2,524.1,1032.2,2956.5,11213.5,893.3,70197.8
2019-02-06T16:45+01:00,9471.1,1563.8,4956.9,16421.3,14588.7,483,374,10358.3,17.8,167,4008.9,524.1,1037.7,2730.8,11465.5,451.7,70633.9
2019-02-06T17:00+01:00,9430.2,1561.4,4970.3,16240.5,14561.5,483.5,424,10507.1,17.7,137.5,2751.9,525.5,1017.2,2587.2,11748.1,204.4,71407.4
2019-02-06T17:15+01:00,9467.7,1551.8,4963.3,16247.8,14826.1,484.7,424,10614.8,17.7,152.3,3347.5,529.2,1022.7,2572.2,11814.2,26.9,72390.7
2019-02-06T17:30+01:00,9472.4,1554.1,4980.9,16278,14949.8,485,424,10662.9,17.6,406.9,3768.4,529.6,1025.4,2649.2,11933.2,0.4,73613.8
2019-02-06T17:45+01:00,9469.7,1554.7,5013.8,16267.2,14998.7,486.5,424,10664.9,17.5,624.1,4484,530.6,1030.9,2764.6,11908,0.3,75000.9
2019-02-06T18:00+01:00,9444.6,1552.4,5004,16293.6,15045.1,484.3,401,10717.8,17.9,446.6,3263.8,532.6,1025.4,2823.5,11937.7,0.3,75141.3
2019-02-06T18:15+01:00,9469.5,1541.8,4989.8,16321.1,15019.3,484.3,401,10709.7,19.5,469.3,3312.9,534,1019.9,2714.2,11955.2,0.2,75020.7
2019-02-06T18:30+01:00,9470.7,1535.3,4983.4,16296.9,15079,484.5,401,10651.9,20.2,527.3,3621.8,534.5,1008.9,2480.6,12016,0.2,74856.6
2019-02-06T18:45+01:00,9468.1,1537.2,4992.1,16296.9,15177.5,485,401,10564,20.5,494.7,3226.6,534.8,1007.6,2323.1,12171,0.2,74773.9
2019-02-06T19:00+01:00,9465.8,1538.3,4970.1,16317,15147.2,483.7,433,10608.9,20.6,506.3,2574.2,535.1,1022.5,2311.7,12236.5,0.2,74752.4
2019-02-06T19:15+01:00,9469.3,1537.1,4965.2,16289,15124.3,484.5,433,10588.5,20.6,400.6,1851.7,534.9,1026.7,2096.5,12206.7,0.2,74076.3
2019-02-06T19:30+01:00,9471.2,1533.1,4955,16286.9,15157.1,484.5,433,10502.7,20.5,366.2,1307.8,535,1007.4,1865,12091.5,0.2,73143.8
2019-02-06T19:45+01:00,9473.3,1532.6,4954.1,16273.1,15276,485,433,10354.4,20.4,100.6,884.8,535,1039.1,1840.1,12051.9,0.2,72265.4
2019-02-06T20:00+01:00,9477.9,1535.4,4919.2,16402.1,15005.1,485.7,447,10170,20.6,133,1505,535.7,1030.2,1811.3,12026.9,0.2,71252.1
2019-02-06T20:15+01:00,9468.8,1537.5,4928.7,16361.5,14811.1,484.3,447,9967,20.6,55.2,663,535.6,1031.6,1838.5,11912.8,0.2,70192.4
2019-02-06T20:30+01:00,9474.4,1537.2,4918.2,16363,14567,485,447,9850.5,20.6,51.5,361.5,535.6,1028.9,1765,11674.9,0.2,69095.8
2019-02-06T20:45+01:00,9471.9,1530.9,4908.1,16387.8,14150.6,482.5,447,9834.7,20.6,37.7,452.4,535.7,1026.1,1776,11306.1,0.1,68146.1
2019-02-06T21:00+01:00,9479,1533,4896.1,16384.1,13877.8,482.5,414,9555.8,20.6,178.5,808.6,536.4,1027.5,1792.7,11225.2,0.1,67419.1
2019-02-06T21:15+01:00,9474,1535.1,4875.7,16359,13668.8,483.2,414,9503.1,20.7,171.7,837.5,536.5,1024.7,1730,11174.9,0.1,66470.5
2019-02-06T21:30+01:00,9469.8,1532.1,4870.5,16428.4,13508.1,482,414,9503.6,20.7,111.4,528.6,536.7,1030.2,1746.7,10857.4,0.1,65624
2019-02-06T21:45+01:00,9436.7,1533.6,4858.6,16446,13172,481.6,414,9328.8,20.8,39.1,237.5,536.7,1035.8,1704.7,10762.1,0.2,64260.9
2019-02-06T22:00+01:00,9479.2,1537.5,4832.3,16491.7,12877,482,378,9221.3,21,172.8,874.9,536.8,1038.5,1711,10670.1,0,64479.5
2019-02-06T22:15+01:00,9475.3,1541.8,4819.6,16445,12829.6,482,378,9144,21.2,46.5,403.6,536.8,1023.4,1783.3,10604,0,63823.2
2019-02-06T22:30+01:00,9470.6,1548.3,4824.8,16406.4,12738.1,483,378,9170.2,21.3,32.7,294.1,537.1,1030.2,1692.2,10494,0,62649.2
2019-02-06T22:45+01:00,9448.6,1549.8,4811.3,16417.8,12171.4,481.1,378,9076.1,21.4,53.6,167.3,536.8,1034.4,1702.8,10593.8,0,61563.7
2019-02-06T23:00+01:00,9479,1551.6,4816.4,16450.8,11693,484.2,400,9035,21.5,142.3,461.9,536.7,1030.2,1619.2,10676.5,0,61307.4
2019-02-06T23:15+01:00,9479,1549.3,4815.7,16356.9,11194.7,486.5,400,8989.6,21.6,63.1,301.2,536.7,1034.4,1489.2,10598,0,60088.5
2019-02-06T23:30+01:00,9477.7,1547.9,4801.4,16259.8,10555.9,485.5,400,8596,21.7,78.2,725.2,536.5,1019.1,1358.9,10627.1,0,59251
2019-02-06T23:45+01:00,9451,1555.9,4792.4,16073.6,9703.1,485.8,400,8039.8,21.7,48.2,1443.1,535.4,1012,1340.4,10621.8,0,58390.7
2019-02-07T00:00+01:00,9490,1557.5,4781.2,15681.3,8432.7,483.8,444,6984.1,21.7,92.2,706.8,534,1109.8,1276.2,10754,0,56685.9
2019-02-07T00:15+01:00,9455.4,1557.9,4775.6,15577.3,7991.5,480.3,0,6539,21.7,74.1,523.6,533.6,1102.9,1246.5,10965.8,0,55821.1
2019-02-07T00:30+01:00,9475.5,1557.9,4786.7,15412.9,7809.7,481.5,0,6380.4,21.7,42.2,450.1,533.6,1097.4,1224.6,11136.8,0,55301.7
2019-02-07T00:45+01:00,9475.6,1558.9,4776.7,15258.5,7698.5,481.6,0,6225.3,21.7,23.1,131.6,533.6,1102.9,1115,11227.1,0,54673.1
2019-02-07T01:00+01:00,9488.7,1565.8,4777.1,14944,7720.7,481.6,0,6204.4,21.8,114.6,543.5,533.9,1101.5,1070.7,11527,0,54228.2
2019-02-07T01:15+01:00,9476.2,1561.4,4754.9,14708.8,7706.2,483.2,438,6102.6,21.8,83.1,195.4,533.9,1098.8,979.6,11740.3,0,53705.9
2019-02-07T01:30+01:00,9476.2,1564.7,4764.3,14615.3,7727.2,482,438,6003.5,21.8,96.7,300.4,533.9,1094.7,951.2,11762.6,0,53239
2019-02-07T01:45+01:00,9482.9,1566.6,4763.2,14539.6,7710.7,484.7,438,5894,21.7,56.7,59.8,534,1094.7,929.6,11960.8,0,52796.8
2019-02-07T02:00+01:00,9487.7,1570.5,4760.1,14374.4,7860.5,480,476,5775.4,21.7,108.1,798.7,534.1,1074,945.5,12226.8,0,52333.4
2019-02-07T02:15+01:00,9477.5,1575,4766.4,14240.2,7853.2,481.6,476,5744.4,21.7,104,506.2,534,1082.3,1114.1,12472.3,0,52095
2019-02-07T02:30+01:00,9469.1,1578.3,4761.8,14238.4,7792.5,481,476,5754.3,21.5,97.4,254.8,534.2,1089.2,1251.1,12630.7,0,52474.8
2019-02-07T02:45+01:00,9450.8,1582.5,4779.6,14317.8,7749.1,480.8,476,5769.5,21.6,9.8,100.3,534.2,1086.4,1356.2,12869.3,0,52462.6
2019-02-07T03:00+01:00,9462.3,1577.2,4768.9,14545.6,7600.9,480,502.9,5477,21.4,27.4,61.8,534,1085,1498.5,13221.7,0,52838.5
2019-02-07T03:15+01:00,9447.2,1567,4729.8,14529.8,7546.5,480,502.9,5464.4,21.4,10.4,34.1,533.9,1086.4,1644.7,13623.5,0,53037.9
2019-02-07T03:30+01:00,9430.4,1557.1,4736.8,14542.7,7561.8,479.1,502.9,5486.5,21.4,6.7,0.1,534.2,1094.7,1669.1,13993.1,0,53181
2019-02-07T03:45+01:00,9365.5,1554.9,4766.6,14527.2,7480.2,478.1,502.9,5534.2,21.4,20.6,0.1,534.2,1089.2,1803.5,14656.7,0,53436.3
2019-02-07T04:00+01:00,9367.5,1553.4,4786.4,14383.1,7508.2,478.8,502.9,5688.6,21.4,77.4,35.9,534.1,1095.2,2132.1,15047.1,0,53821.4
2019-02-07T04:15+01:00,9370.3,1557.9,4774.6,14391.5,7511.4,480,502.9,5683.1,21.4,57.5,35.9,534.1,1081.5,2509.4,15201.7,0,54337.7
2019-02-07T04:30+01:00,9375.4,1564.1,4783.9,14385.6,7543,479,502.9,5738.5,21.4,94.2,35.9,534.1,1113.1,2925.4,15419.7,0.2,54925.2
2019-02-07T04:45+01:00,9384,1559.4,4758.3,14427.4,7359.6,481.3,502.9,5764.9,21.3,105.3,36.9,534.1,1104.9,3135.1,15980.5,0.2,55361.7
2019-02-07T05:00+01:00,9387.5,1560,4771.6,14475.6,7330.4,478.6,502.9,5958.9,21.1,120.2,70.1,533.2,1078.9,3396.6,16306.2,0.2,56701.9
2019-02-07T05:15+01:00,9385.3,1555.6,4782.4,14484.6,7452.4,480.5,502.9,5915.2,20.9,98.3,280.6,533.1,1094,3683.9,16526.9,0.2,57658
2019-02-07T05:30+01:00,9375.7,1556.7,4795.9,14595.6,7777.8,481.3,502.9,5970.9,21,144,198.1,533.1,1095.4,3818.6,16704.7,0.2,58789.3
2019-02-07T05:45+01:00,9372.9,1556.4,4817.5,14746.1,8081.2,479.6,502.9,6013.5,21,129,220.8,533.4,1092.6,3635.5,17024.3,0.2,60275.6
2019-02-07T06:00+01:00,9356.3,1554.6,4858.8,14856.4,8723.7,479.6,500,6133.2,20.9,226.8,1757,531.8,1092.6,3621.7,18150.8,0.2,62852
2019-02-07T06:15+01:00,9374.7,1559,4889.7,15015.8,9267.9,480.6,500,6373,20.9,373.7,1878,533.7,1085.7,3675,18699.9,0.1,65178.5
2019-02-07T06:30+01:00,9379.9,1558.1,4900.7,14926.4,9538.7,478.8,500,6666.4,20.9,361.4,3434.8,535.1,1091.2,3398.8,18981.4,0.2,66971.2
2019-02-07T06:45+01:00,9371.3,1551,4876,14827.1,9687.2,478.8,500,6870.7,20.9,375.4,4181.1,535.5,1087.1,3552.9,19054.1,0.2,68809.6
2019-02-07T07:00+01:00,9345.8,1559.4,4923.1,14737.9,9393.2,479.3,492,7079,20.9,364.2,3705.3,534.5,1080.9,3562.4,19471.2,0.3,70713.8
2019-02-07T07:15+01:00,9362.4,1556.5,4938.7,14706.2,9508.8,480.1,492,7176.9,20.9,462.5,3898.3,541.6,1050.7,3504.8,20264.4,0.5,71934.3
2019-02-07T07:30+01:00,9371.5,1559.5,4960.4,14713.5,9598.1,478,492,7232.3,20.3,459.9,3929.2,541.8,1043.8,3546.3,20688.4,10.1,72844.1
2019-02-07T07:45+01:00,9372.6,1556.5,4975.1,14676.5,9664,480,492,7377.9,20.3,363.2,3949.9,541.5,1054.8,3482.1,21007.6,71.7,73355.4
2019-02-07T08:00+01:00,9345.4,1555.8,4995.3,14510.7,9702.6,480,424,7637.4,20.3,298.3,2662.5,541.4,1052,3364.3,21367.9,203.2,73903.2
2019-02-07T08:15+01:00,9354.7,1555.1,4992.1,14511.3,9757.3,479.3,424,7667.5,20.3,295.1,2811.2,541.2,1056.1,3214.9,21519.5,403.5,74591.2
2019-02-07T08:30+01:00,9356.7,1554.1,4998.1,14485.8,9810.9,478.3,424,7714.6,20.3,199.6,2616.8,541.1,1046.5,3205.2,21619.1,695.2,74841.5
2019-02-07T08:45+01:00,9354.2,1554.7,4980.2,14471.9,9872.8,480.6,424,7622.4,20.4,156.4,2411.2,541.2,1041,3259,21904,1008.6,75087.5
2019-02-07T09:00+01:00,9355.2,1557.5,4968.4,14502.1,9740.8,479.6,452,7609.4,20.3,117.3,1913.9,541.7,1069.8,3292.2,22021.3,1347.4,74914.5
2019-02-07T09:15+01:00,9349.5,1552.6,4955.7,14512.9,9476.1,480,452,7661.6,20.2,74.8,1520.4,541.6,1065.6,3470.5,22135.9,1709,75198.6
2019-02-07T09:30+01:00,9349.7,1547.1,4952.6,14490.6,9333.5,480.5,452,7695.6,20,154.4,1552.1,541.5,1058.8,3525.5,22171.7,2041.8,75449.1
2019-02-07T09:45+01:00,9355.6,1541.6,4923.3,14489.3,9162.4,480.3,452,7674.2,19.9,210.4,1731.8,541.5,1053.3,3474.9,22251.6,2415.4,75769.2
2019-02-07T10:00+01:00,9360.6,1549.7,4903,14485.7,8999.2,479.1,496,7597.7,19.7,338.4,2180.7,541.9,962.4,3475.5,22326.8,2811.3,75779.3
