Date (GMT+1),Hydro Run of River,Fossil gas,Hydro water reservoir,Others,Wind onshore,Load
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2019-02-21T14:00+01:00,1156.8,372.9,16951.6,3.5,675.3,18969.7
2019-02-21T15:00+01:00,1157.6,371.5,17718.3,3.5,681.8,19049
2019-02-21T16:00+01:00,1162.2,369.5,18840.6,3.5,660.6,19171.4
2019-02-21T17:00+01:00,1164.5,368.2,20838.7,3.5,635.1,19554.3
2019-02-21T18:00+01:00,1163.8,372.2,20755.1,3.5,613.9,19717.3
2019-02-21T19:00+01:00,1160.2,371,20487.2,3.5,595,19482
2019-02-21T20:00+01:00,1160.2,367.2,19223.9,3.5,528.4,18961.9
2019-02-21T21:00+01:00,1156.9,365.5,18127.6,3.5,420.2,18547
2019-02-21T22:00+01:00,1152.5,369.8,16936.7,3.5,447.4,17985.2
2019-02-21T23:00+01:00,1146.3,369,14523,3.5,483.1,17169.2
2019-02-22T00:00+01:00,1129.2,369.4,12764.1,3.9,495.4,16597.8
2019-02-22T01:00+01:00,1125,374.7,11894.6,3.9,567.3,16255.6
2019-02-22T02:00+01:00,1126.9,373.2,11499.8,3.9,650.8,15995.3
2019-02-22T03:00+01:00,1128.9,375,11460.7,3.9,756.3,16110.5
2019-02-22T04:00+01:00,1132,375.4,12446.4,3.9,854.6,16329.7
2019-02-22T05:00+01:00,1131.2,373.1,14866.9,3.9,935,16975
2019-02-22T06:00+01:00,1131.3,376,18627.2,3.9,920.5,18389.2
2019-02-22T07:00+01:00,1132.5,377.7,19237.6,3.9,927.8,19323.7
2019-02-22T08:00+01:00,1127.5,288,19751.6,3.9,886.5,19451.7
2019-02-22T09:00+01:00,1131.3,287.1,19588.6,3.9,905.2,19648.8
2019-02-22T10:00+01:00,1129.4,287.2,18801.7,3.9,865.8,19583.1
2019-02-22T11:00+01:00,1133.4,287.1,18122.4,3.9,837.6,19381.9
2019-02-22T12:00+01:00,1134.3,289.2,16777.9,3.9,799.2,19080.3
2019-02-22T13:00+01:00,1137.2,290.7,16554.8,3.9,758,19048.6
2019-02-22T14:00+01:00,1129.2,289.6,17076.9,3.9,775.8,19014
2019-02-22T15:00+01:00,1122.2,291.8,16881.3,3.9,856.1,18509.2
2019-02-22T16:00+01:00,1122.5,271.9,17423.3,3.9,939.6,18264.3
2019-02-22T17:00+01:00,1132.7,290.1,18351.5,3.9,987.1,18367.3
2019-02-22T18:00+01:00,1132.2,289.9,18485.3,3.9,1098.5,18444.9
2019-02-22T19:00+01:00,1125.6,297.8,17009.4,3.9,1130.7,18139.2
2019-02-22T20:00+01:00,1127.5,295.4,14806.2,3.9,1078.8,17606
2019-02-22T21:00+01:00,1129.1,294.9,13274.3,3.9,1121.4,17131.6
2019-02-22T22:00+01:00,1124.1,295.6,12788.9,3.9,1105.5,16683.1
2019-02-22T23:00+01:00,1124.3,300.8,11796.6,3.9,1124.6,16170.3
2019-02-23T00:00+01:00,1123.3,297.1,11147,3.8,1092.7,15801.9
2019-02-23T01:00+01:00,1117,298.1,10636.4,3.8,1017,15337.3
2019-02-23T02:00+01:00,1115.6,297.4,10391.9,3.8,970.3,15138.8
2019-02-23T03:00+01:00,1114.5,297.6,10444.6,3.8,916.8,15092.9
2019-02-23T04:00+01:00,1114.4,300,10310.3,3.8,844.3,15103.6
2019-02-23T05:00+01:00,1114.3,297.4,10393.8,3.8,865.8,15358.9
2019-02-23T06:00+01:00,1116,297.5,10923,3.8,786.3,15668
2019-02-23T07:00+01:00,1121.9,299.9,11806.1,3.8,668.6,15945.6
2019-02-23T08:00+01:00,1122.8,294,13140.6,3.8,671.9,16360.8
2019-02-23T09:00+01:00,1120.3,292,13288.7,3.8,597.6,16864.2
2019-02-23T10:00+01:00,1119.6,291.1,12940.1,3.8,758.1,17333.5
2019-02-23T11:00+01:00,1122.3,293.7,12488.2,3.8,738.9,17168.9
2019-02-23T12:00+01:00,1124.2,292.9,12158.1,3.8,769.6,17031.2
2019-02-23T13:00+01:00,1125.4,294.5,11692.4,3.8,800.8,16768.8
2019-02-23T14:00+01:00,1126.9,297.8,11693.5,3.8,865,16806.9
2019-02-23T15:00+01:00,1128,295.5,11863.8,3.8,878.3,16884.5
2019-02-23T16:00+01:00,1129.1,296.6,13040.8,3.8,790.7,16910.9
2019-02-23T17:00+01:00,1133.2,296.1,14651.5,3.8,741,17292.9
2019-02-23T18:00+01:00,1131.6,294.4,15072.9,3.8,675.3,17455.2
2019-02-23T19:00+01:00,1137.3,297.5,13866.3,3.8,674.7,17158
2019-02-23T20:00+01:00,1135.8,294.3,12830.6,3.8,797.8,16909
2019-02-23T21:00+01:00,1137,291.4,12059,3.8,772,16486.5
2019-02-23T22:00+01:00,1138.5,298.3,11787.9,3.8,802.9,16084.5
2019-02-23T23:00+01:00,1135.3,296.6,11179.6,3.8,833.5,15581.1
2019-02-24T00:00+01:00,1152.2,292.7,10388.5,3.5,858.3,15117.6
2019-02-24T01:00+01:00,1148.5,296.2,10232,3.5,973.4,14959.1
2019-02-24T02:00+01:00,1151.2,299.8,10017.8,3.5,1018.3,14891.1
2019-02-24T03:00+01:00,1151.4,295.2,9780.7,3.5,1000,14809.2
2019-02-24T04:00+01:00,1152,296.2,10176.1,3.5,983.2,14888
2019-02-24T05:00+01:00,1150.4,298.2,10223.5,3.5,975.1,15036.5
2019-02-24T06:00+01:00,1152.5,294.9,9822.9,3.5,954.3,15175.7
2019-02-24T07:00+01:00,1155.2,293.9,10105.8,3.5,943.6,15343.2
2019-02-24T08:00+01:00,1155.9,297.9,10922.4,3.5,961.1,15833.1
2019-02-24T09:00+01:00,1164.3,384.9,11738.9,3.5,949.9,16543
2019-02-24T10:00+01:00,1164.6,385.5,11953.1,3.5,915.9,16719.6
2019-02-24T11:00+01:00,1164.7,381.7,11873.4,3.5,867.5,16603
2019-02-24T12:00+01:00,1165.8,385.5,11896.8,3.5,903.8,16368.6
2019-02-24T13:00+01:00,1169.4,382.5,11597.1,3.5,908.8,16315.7
2019-02-24T14:00+01:00,1169.9,384.8,11422,3.5,933.1,16296.6
2019-02-24T15:00+01:00,1173,385.6,11479.6,3.5,907.1,16245.6
2019-02-24T16:00+01:00,1174.1,382.5,12035.3,3.5,841.2,16325.7
2019-02-24T17:00+01:00,1173.3,377.5,13371.2,3.5,871,16650.5
2019-02-24T18:00+01:00,1173.5,385.8,14588.6,3.5,923.1,17290.6
2019-02-24T19:00+01:00,1177,384.5,14258.4,3.5,935.8,17373
2019-02-24T20:00+01:00,1176.6,388.5,13818.9,3.5,951.8,17289.7
2019-02-24T21:00+01:00,1175.5,385.3,13373.8,3.5,963.9,17048.8
2019-02-24T22:00+01:00,1162.3,384.7,12820.2,3.5,921.2,16560.3
2019-02-24T23:00+01:00,1165.8,378.9,12023.2,3.5,964.9,16011.3
2019-02-25T00:00+01:00,1172.5,383.7,11000.2,3.2,911,15416.8
2019-02-25T01:00+01:00,1167.5,363.3,10787.3,3.2,893.6,15219.1
2019-02-25T02:00+01:00,1168.2,370.8,10747.1,3.2,880.6,15108
2019-02-25T03:00+01:00,1165.7,383.4,10762.4,3.2,845.3,15218.2
2019-02-25T04:00+01:00,1164.3,382.4,10712,3.2,840.5,15502.4
2019-02-25T05:00+01:00,1164.2,387.5,12261.4,3.2,828.9,16192.4
2019-02-25T06:00+01:00,1164.2,382.7,15655.6,3.2,683.7,17546.7
2019-02-25T07:00+01:00,1167.2,384.3,17679.7,3.2,717.1,18909.7
2019-02-25T08:00+01:00,1168.1,387.4,18020.6,3.2,712,19118.5
2019-02-25T09:00+01:00,1168.3,385.1,18069.5,3.2,599.4,19002
2019-02-25T10:00+01:00,1156.9,385.3,17681.3,3.2,653.6,18691.4
2019-02-25T11:00+01:00,1159.4,385.2,15354.6,3.2,779.5,18459.1
2019-02-25T12:00+01:00,1164.5,297,13935.1,3.2,721.5,18387
2019-02-25T13:00+01:00,1159,294.8,13715.6,3.2,722.1,18491.7
2019-02-25T14:00+01:00,1162.3,292.9,14154,3.2,711.3,18444.5
2019-02-25T15:00+01:00,1160.2,297.4,15175.7,3.2,714.4,18399.8
2019-02-25T16:00+01:00,1161.1,298,16347.7,3.2,673.3,18360
2019-02-25T17:00+01:00,1155.1,295.1,17638.3,3.2,667.8,18381.9
2019-02-25T18:00+01:00,1155.6,294.4,17796.9,3.2,685.4,18693
2019-02-25T19:00+01:00,1153.6,299.5,16298.3,3.2,691.4,18382.4
2019-02-25T20:00+01:00,1152.6,297.2,15074,3.2,672.1,17971.7
2019-02-25T21:00+01:00,1156,287.1,14098.5,3.2,664.4,17452.2
2019-02-25T22:00+01:00,1157.4,294,12831.6,3.2,721.1,16862.9
2019-02-25T23:00+01:00,1153.1,295.5,11807,3.2,620.5,16012.4
2019-02-26T00:00+01:00,1130.5,294.1,11087,3.4,657.6,15452.1
2019-02-26T01:00+01:00,1131.4,296.6,10846.3,3.4,663.4,15256
2019-02-26T02:00+01:00,1128.1,296.8,10621.3,3.4,622.6,15147.9
2019-02-26T03:00+01:00,1129.8,295,10264.3,3.4,583.6,15155.4
2019-02-26T04:00+01:00,1127.2,298.3,10512.5,3.4,584.6,15397.5
2019-02-26T05:00+01:00,1129.2,294.1,12143.1,3.4,486.7,15952.9
2019-02-26T06:00+01:00,1131.8,298.5,16267.4,3.4,330.6,17478.8
2019-02-26T07:00+01:00,1141.5,298.7,18056.1,3.4,280.4,18726.7
2019-02-26T08:00+01:00,1139.8,287.6,18698.4,3.4,322.4,18636.2
2019-02-26T09:00+01:00,1136.4,291.7,18831.2,3.4,250.3,18435.7
2019-02-26T10:00+01:00,1138.2,381.4,18977.7,3.4,301.6,18385.9
2019-02-26T11:00+01:00,1139.1,380.5,16842.7,3.4,391.8,17823.8
2019-02-26T12:00+01:00,1136.3,379,15408.3,3.4,447.7,17431.7
2019-02-26T13:00+01:00,1139.3,380.2,15052.1,3.4,540.5,17094.8
2019-02-26T14:00+01:00,1138.3,381.6,15297.2,3.4,672.5,17232
2019-02-26T15:00+01:00,1137.9,379.5,16005.3,3.4,793.2,17321.9
2019-02-26T16:00+01:00,1139,378.9,16923.8,3.4,814.8,17274.9
2019-02-26T17:00+01:00,1142.3,383.2,17547.9,3.4,809.8,17663.5
2019-02-26T18:00+01:00,1152.8,383.6,17595.6,3.4,818.4,18020.8
2019-02-26T19:00+01:00,1160.3,383.4,16611.6,3.4,822.1,17885.7
2019-02-26T20:00+01:00,1159.7,383.8,15222.1,3.4,799.1,17684.6
2019-02-26T21:00+01:00,1161.8,387.7,14115.9,3.4,795.3,17447.7
2019-02-26T22:00+01:00,1159.9,379.7,12741.2,3.4,754.1,16727.7
2019-02-26T23:00+01:00,1162.2,384.3,12049.6,3.4,682.9,15895.7
2019-02-27T00:00+01:00,1166.2,295.4,11269.2,3.1,779.1,15348.9
2019-02-27T01:00+01:00,1160.7,296.6,10713.4,3.1,780.2,15166.6
2019-02-27T02:00+01:00,1161.5,297.2,10546.4,3.1,790.7,15135.6
2019-02-27T03:00+01:00,1161,295.3,10359.5,3.1,780.6,15237.4
2019-02-27T04:00+01:00,1159.7,288.2,10812.8,3.1,804,15436.2
2019-02-27T05:00+01:00,1157.2,297.2,12599.3,3.1,810.4,16008.9
2019-02-27T06:00+01:00,1158.5,297.3,15025.5,3.1,843.6,17351.4
2019-02-27T07:00+01:00,1168.4,299.1,16782.1,3.1,879,18702.4
2019-02-27T08:00+01:00,1168.7,299.8,17469.4,3.1,849.8,19215.8
2019-02-27T09:00+01:00,1166.1,302.3,16939.9,3.1,813.3,18849.2
2019-02-27T10:00+01:00,1164.2,298.7,15978.8,3.1,765.8,18489.9
2019-02-27T11:00+01:00,1161.5,296.9,14430.4,3.1,754.5,18257.9
2019-02-27T12:00+01:00,1162.2,301.3,13646.2,3.1,757.4,18100
2019-02-27T13:00+01:00,1158,298.5,13535.6,3.1,763.2,17883.1
2019-02-27T14:00+01:00,1156.3,299.4,13136.8,3.1,794.7,17900.7
2019-02-27T15:00+01:00,1156.5,300.1,13468.8,3.1,830.7,17967.3
2019-02-27T16:00+01:00,1158.5,299.1,15042.9,3.1,846.3,18251.1
2019-02-27T17:00+01:00,1158.8,301.4,16319.6,3.1,871.2,18367.1
2019-02-27T18:00+01:00,1157.9,303.2,16559.2,3.1,876,18515.1
2019-02-27T19:00+01:00,1159.5,301.5,15096.2,3.1,891.1,18507.6
2019-02-27T20:00+01:00,1155.9,301.6,13689.8,3.1,914.4,18102.8
2019-02-27T21:00+01:00,1155.5,303.4,12746.7,3.1,951.4,17822.4
2019-02-27T22:00+01:00,1150.9,301.9,11476.7,3.1,1001.2,17269.5
2019-02-27T23:00+01:00,1150.7,301.5,10307.8,3.1,1032.5,16529.6
2019-02-28T00:00+01:00,1150.2,299.6,10073.6,3.1,1126.1,16094.7
2019-02-28T01:00+01:00,1151.1,106.1,9436,3.1,1163.6,15531
2019-02-28T02:00+01:00,1147.5,107.3,9299.8,3.1,1133.8,15530.5
2019-02-28T03:00+01:00,1150,110.4,9243,3.1,1120.4,15558.1
2019-02-28T04:00+01:00,1148.8,102,9548.5,3.1,1045.9,15697
2019-02-28T05:00+01:00,1148.1,106,10199.6,3.1,952.9,16078.9
2019-02-28T06:00+01:00,1146.9,104.9,13246,3.1,792.1,17416.4
2019-02-28T07:00+01:00,1149,93.5,16324.8,3.1,728.7,19021.7
2019-02-28T08:00+01:00,1139.2,93.6,17249.1,3.1,686.4,19218.8
2019-02-28T09:00+01:00,1142,90.6,15513.1,3.1,586.3,18884.2
2019-02-28T10:00+01:00,1141.1,277.6,14596.2,3.1,548.2,18612.2
2019-02-28T11:00+01:00,1139,283.8,13192.2,3.1,485.9,17979
2019-02-28T12:00+01:00,1139.2,291.1,12456.3,3.1,485.1,17571.7
2019-02-28T13:00+01:00,1135.9,286.6,12646.3,3.1,468,17639.2
2019-02-28T14:00+01:00,1135.2,287.4,13459.1,3.1,439.8,17639
2019-02-28T15:00+01:00,1134.5,291.1,13729.8,3.1,405.4,17435.1
2019-02-28T16:00+01:00,1133.9,291.9,15110.3,3.1,384,17620.8
2019-02-28T17:00+01:00,1132.1,294.7,18879.3,3.1,387.1,18417.4
2019-02-28T18:00+01:00,1134.5,291.1,20326.8,3.1,330.3,18726.8
2019-02-28T19:00+01:00,1131.7,289.7,19953.8,3.1,318.5,18630.5
2019-02-28T20:00+01:00,1132.8,291.9,18636.7,3.1,268.8,18346.2
2019-02-28T21:00+01:00,1132.3,291.5,17086.5,3.1,309.3,18115.4
2019-02-28T22:00+01:00,1133.2,381.1,15849.5,3.1,303.4,17664.8
2019-02-28T23:00+01:00,1129.7,382.9,13252,3.1,287.1,16819.6
2019-03-01T00:00+01:00,1103.2,293.2,11658.7,3.1,393.5,16374.9
2019-03-01T01:00+01:00,1095.4,295.2,10579.7,3.1,402.3,15955
2019-03-01T02:00+01:00,1092.8,291.3,10257.8,3.1,396.5,15852.2
2019-03-01T03:00+01:00,1089.8,298.1,10646,3.1,396.1,15882
2019-03-01T04:00+01:00,1090.9,296.3,12170,3.1,387,16049.2
2019-03-01T05:00+01:00,1090.3,286.1,14486.9,3.1,371.1,16629.6
2019-03-01T06:00+01:00,1088.5,287.9,18772.6,3.1,317.6,18109.3
2019-03-01T07:00+01:00,1090.1,295.3,20948.8,3.1,371.9,19465.5
2019-03-01T08:00+01:00,1090,295.3,21674.4,3.1,352.2,20033.6
2019-03-01T09:00+01:00,1089.5,295.1,21707.4,3.1,289.2,19783.1
2019-03-01T10:00+01:00,1088.9,295.6,21292.5,3.1,212.8,19113.2
2019-03-01T11:00+01:00,1090.2,298.4,20631.1,3.1,156.3,18570
2019-03-01T12:00+01:00,1085.2,297.8,20085.6,3.1,214,18307.7
2019-03-01T13:00+01:00,1084.6,274.6,19810.2,3.1,183,18053.2
2019-03-01T14:00+01:00,1086.4,296.2,19065.2,3.1,195.5,17773.5
2019-03-01T15:00+01:00,1079.2,293,19038.4,3.1,281.7,17634.8
2019-03-01T16:00+01:00,1079.5,294.9,19338.1,3.1,245.8,17713.3
2019-03-01T17:00+01:00,1078.4,368.5,20103,3.1,305.4,18075.5
2019-03-01T18:00+01:00,1075.8,371.7,20786.8,3.1,465.5,18852.9
2019-03-01T19:00+01:00,1070.2,372.7,20477.8,3.1,396.3,18651.6
2019-03-01T20:00+01:00,1068.6,368.6,18889.2,3.1,504.5,18309.7
2019-03-01T21:00+01:00,1065.1,364,17911.3,3.1,609.4,18067.1
2019-03-01T22:00+01:00,1063.1,371.6,17034.7,3.1,624.5,17486.9
2019-03-01T23:00+01:00,1060.4,368.4,15340.8,3.1,600.4,17047
2019-03-02T00:00+01:00,1029.2,369,14178.1,3,623.6,16414.5
2019-03-02T01:00+01:00,1027.8,371.7,12744.4,3,691.4,16237.4
2019-03-02T02:00+01:00,1023.1,368.5,11537.7,3,636.6,16120.4
2019-03-02T03:00+01:00,1022,368.6,10687.1,3,621.1,16071.9
2019-03-02T04:00+01:00,1023,374.6,10852.7,3,570.5,16169.9
2019-03-02T05:00+01:00,1018.9,371.4,10770.9,3,663.3,16323.2
2019-03-02T06:00+01:00,1018.5,369.6,11552,3,624.9,16770.2
2019-03-02T07:00+01:00,1022,376.4,12998.2,3,560.8,17253.7
2019-03-02T08:00+01:00,1024,374.5,15324.1,3,554,18103.8
2019-03-02T09:00+01:00,1020.6,375.5,15947.3,3,471.9,18591
2019-03-02T10:00+01:00,1015.3,374.9,15956,3,427.8,18586.3
2019-03-02T11:00+01:00,1010.5,301.7,15141.2,3,391.7,18153.9
2019-03-02T12:00+01:00,1007.1,312.7,13998.1,3,375.2,17840.5
2019-03-02T13:00+01:00,1001.8,378.4,12152,3,400.2,17287.9
2019-03-02T14:00+01:00,998.4,371.5,11383.2,3,405.5,17298.8
2019-03-02T15:00+01:00,997.8,366.8,11669.9,3,438.4,17404.1
2019-03-02T16:00+01:00,998.6,378.2,12662.3,3,475.9,17721.2
2019-03-02T17:00+01:00,1002.1,376,14829,3,485,18017.5
2019-03-02T18:00+01:00,997.4,380.1,15932.2,3,498.3,18289.2
2019-03-02T19:00+01:00,997.1,373.9,14372.9,3,534.1,18144.5
2019-03-02T20:00+01:00,992.8,368.1,12038.9,3,561.2,17670.5
2019-03-02T21:00+01:00,990.8,374.1,10980.9,3,596.6,17336.5
2019-03-02T22:00+01:00,991.4,375,10575.5,3,610.5,16879.9
2019-03-02T23:00+01:00,987.9,375.2,9955.1,3,667.6,16406.6
2019-03-03T00:00+01:00,964.6,374.2,9557.7,2.7,765,16036.2
2019-03-03T01:00+01:00,959,372.6,9444.9,2.7,873.9,15778.5
2019-03-03T02:00+01:00,959.1,373.3,9216.4,2.7,927.6,15739
2019-03-03T03:00+01:00,958.2,376,9232,2.7,940.7,15760.8
2019-03-03T04:00+01:00,958.2,375.1,9655.1,2.7,913.3,15721.9
2019-03-03T05:00+01:00,961.8,370.1,9428.5,2.7,921.7,15766.6
2019-03-03T06:00+01:00,963.2,375,9314,2.7,934.9,16000.4
2019-03-03T07:00+01:00,967.7,373.1,10235.5,2.7,951.7,16252.2
2019-03-03T08:00+01:00,970.1,373.7,10975.3,2.7,964.1,16723.5
2019-03-03T09:00+01:00,976.5,389.1,11695,2.7,979.6,17239.4
2019-03-03T10:00+01:00,979.9,382.8,11925.2,2.7,972.1,17454
2019-03-03T11:00+01:00,985.3,380.4,11925.2,2.7,952.5,17424.5
2019-03-03T12:00+01:00,987,382.3,11997.3,2.7,917.1,17256.1
2019-03-03T13:00+01:00,988.3,383.7,11812.8,2.7,901.8,17156.4
2019-03-03T14:00+01:00,996,384.2,11080.3,2.7,879.7,16994.7
2019-03-03T15:00+01:00,996,382.1,10979.9,2.7,866.9,17159.6
2019-03-03T16:00+01:00,999.2,379.9,11026.1,2.7,786.3,17398.6
2019-03-03T17:00+01:00,1005.2,382.6,12043.9,2.7,743,17606.4
2019-03-03T18:00+01:00,1009.8,382.4,13362.5,2.7,644,17814.8
2019-03-03T19:00+01:00,1012.9,384,13608.2,2.7,602.7,17827.1
2019-03-03T20:00+01:00,1014.8,383.8,12743,2.7,621.8,17598.3
2019-03-03T21:00+01:00,1015.5,383.2,11918.7,2.7,634.1,17512.7
2019-03-03T22:00+01:00,1012.4,381.7,11412.7,2.7,636,17065.3
2019-03-03T23:00+01:00,1009.3,382.6,10960.5,2.7,580.1,16438
2019-03-04T00:00+01:00,988.6,367.8,10961.8,2.7,547.9,15816.9
2019-03-04T01:00+01:00,979.3,369.5,10860,2.7,547.8,15493.6
2019-03-04T02:00+01:00,980.6,369.1,10187.5,2.7,547.1,15346.3
2019-03-04T03:00+01:00,977.3,367.7,10468.5,2.7,589.9,15519.2
2019-03-04T04:00+01:00,976.5,370.9,10762,2.7,674.7,15822.1
2019-03-04T05:00+01:00,976.6,367.8,12063.9,2.7,737.3,16354
2019-03-04T06:00+01:00,975.1,368.1,14454.3,2.7,702.6,17837.9
2019-03-04T07:00+01:00,987.4,371.5,16231.8,2.7,702.4,19211.3
2019-03-04T08:00+01:00,985.4,378.3,17618.5,2.7,767.6,19800.3
2019-03-04T09:00+01:00,992.7,383.7,18102.3,2.7,833.1,19496.7
2019-03-04T10:00+01:00,992,384.6,18075.6,2.7,825,19342.1
2019-03-04T11:00+01:00,1001.5,384.2,17272.2,2.7,837.2,19139.7
2019-03-04T12:00+01:00,1006.1,383.6,15814.7,2.7,785.1,19002.6
2019-03-04T13:00+01:00,1006.9,382.1,15815.5,2.7,719.8,18635.7
2019-03-04T14:00+01:00,1005.1,379.6,16226.6,2.7,742.6,18860.8
2019-03-04T15:00+01:00,1004.2,379.1,16330.1,2.7,750.9,18951.8
2019-03-04T16:00+01:00,1001.7,385.9,15580.4,2.7,755.5,18820.9
2019-03-04T17:00+01:00,998.4,383.6,16444.3,2.7,758.5,18980.2
2019-03-04T18:00+01:00,996.5,386.6,17181,2.7,802.6,19307.8
2019-03-04T19:00+01:00,994.8,389.6,16835.7,2.7,750.2,19205.2
2019-03-04T20:00+01:00,998.5,386.1,15167,2.7,688.8,18896.4
2019-03-04T21:00+01:00,994.3,392,14009.4,2.7,667.9,18627.1
2019-03-04T22:00+01:00,991,387.4,12737.2,3.2,652,17908.4
2019-03-04T23:00+01:00,983.9,391,11814.6,3.2,647.7,17238.9
2019-03-05T00:00+01:00,992.5,375.4,11074.1,4.6,584.1,16694
2019-03-05T01:00+01:00,986.5,369,10649.5,4.6,554.4,16386.4
2019-03-05T02:00+01:00,987.5,369.9,10437.8,4.6,498,16198.7
2019-03-05T03:00+01:00,984.7,372.3,10424.3,4.6,520,16299.2
2019-03-05T04:00+01:00,983.9,377.3,11043.3,4.6,522.9,16694.4
2019-03-05T05:00+01:00,986.1,376.4,11670.4,4.6,522.9,17291.8
2019-03-05T06:00+01:00,988.6,373.4,13518.9,4.6,572.5,18836.4
2019-03-05T07:00+01:00,995.5,375,17020.5,4.6,531.4,20408.4
2019-03-05T08:00+01:00,1010.1,375,18170.7,4.6,531.1,20765.7
2019-03-05T09:00+01:00,1014.5,373.3,18272.8,4.6,473.2,20481.9
2019-03-05T10:00+01:00,1016.5,375.1,18485.2,4.6,446.6,20223
2019-03-05T11:00+01:00,1017.6,375.1,17846.7,4.6,498.5,19851.1
2019-03-05T12:00+01:00,1009.1,374.3,17076.9,4.6,499.2,19694.5
2019-03-05T13:00+01:00,1011.6,354.6,16738.8,4.6,528,19684.1
2019-03-05T14:00+01:00,1013.1,360.8,17008.3,4.4,533.9,19671.1
2019-03-05T15:00+01:00,1011.7,359.2,17585.9,4.4,529.5,19647.5
2019-03-05T16:00+01:00,1011.6,358.8,19226.7,4.1,673.2,20127.1
2019-03-05T17:00+01:00,1014.9,359.9,20882.1,4.3,642.1,20187.7
2019-03-05T18:00+01:00,1013.6,362.1,21756.5,4.3,631.5,20283.5
2019-03-05T19:00+01:00,1010.9,360,21608.2,4.5,611.5,20223.6
2019-03-05T20:00+01:00,1011,356.6,21009,4.4,599,19940.8
2019-03-05T21:00+01:00,1010.5,354.6,19608,4.5,613.9,19552.7
2019-03-05T22:00+01:00,1003.5,352,17029,4.4,604.7,18855.9
2019-03-05T23:00+01:00,997.4,350.6,14509.3,4.4,589.9,18125.3
2019-03-06T00:00+01:00,1000.8,351.3,13444.4,3.4,626.7,17636.5
2019-03-06T01:00+01:00,1005.1,353.9,12849,3.4,711,17390.8
2019-03-06T02:00+01:00,1007,354.5,12439.9,3.4,689.3,17231.3
2019-03-06T03:00+01:00,1006.4,355.6,12526.1,3.4,688.5,17230.8
2019-03-06T04:00+01:00,1008.7,358.3,14092.8,3.3,611.5,17404.3
2019-03-06T05:00+01:00,1008.3,357.2,15941.1,3.4,678.1,17898.7
2019-03-06T06:00+01:00,1007.3,356.5,17774.6,3.3,670.9,19310.1
2019-03-06T07:00+01:00,1013.8,361.5,20043.6,3.4,672.1,20782.9
2019-03-06T08:00+01:00,1015.9,357.6,20944.2,3.3,683.8,21004.7
2019-03-06T09:00+01:00,982.2,362.8,21343.3,3.4,695,20778.7
2019-03-06T10:00+01:00,994.2,358.8,20869.1,3.3,678.5,20409.6
2019-03-06T11:00+01:00,992.3,358.2,20192.5,3.3,641.9,20077.1
2019-03-06T12:00+01:00,993.9,357,18915.5,3.4,640.3,19806.7
2019-03-06T13:00+01:00,993.1,359.7,18131.9,3.4,738.7,19660.3
2019-03-06T14:00+01:00,996,356.3,18029,3.2,760.8,19724.2
2019-03-06T15:00+01:00,995.6,362,17709.3,3.2,808.1,19772.4
2019-03-06T16:00+01:00,982.5,333.4,17557.2,3.3,857.6,19869.3
2019-03-06T17:00+01:00,970.9,357.9,17967,3.3,875.6,19958.2
2019-03-06T18:00+01:00,974.5,355.7,18118.2,3.3,882.8,19957.6
2019-03-06T19:00+01:00,973.8,356.6,16996.1,3.3,975.4,19990.1
2019-03-06T20:00+01:00,1013.6,356.8,15470.9,3.2,911,19660.3
2019-03-06T21:00+01:00,1011.4,356.4,13540.7,3.3,844.5,19166.8
2019-03-06T22:00+01:00,1005.3,353.7,12523.4,3.3,817.3,18546
2019-03-06T23:00+01:00,1003.5,356.9,11788.2,3.3,882.4,17831.4
2019-03-07T00:00+01:00,1000.9,372.4,10832.5,3,764.9,17129.5
2019-03-07T01:00+01:00,998.9,372.1,10348.1,3.1,834.6,16858.3
2019-03-07T02:00+01:00,1001.1,372.1,10234.3,3.1,837.8,16671.3
2019-03-07T03:00+01:00,999.3,374.7,10146.5,3,853,16717.9
2019-03-07T04:00+01:00,997,373,10285.3,3,859.4,16792.5
2019-03-07T05:00+01:00,1002.7,370.8,12074.3,3,871.2,17342.7
2019-03-07T06:00+01:00,1003.5,370.3,14955.3,3.1,864.3,18602.2
2019-03-07T07:00+01:00,990.1,368.1,18189.6,3,928.2,20030.3
2019-03-07T08:00+01:00,969.7,354,19546,3,891.6,20131.4
2019-03-07T09:00+01:00,974.2,349.3,19445.6,3.1,787.3,20074.6
2019-03-07T10:00+01:00,972,358.9,18939.5,3,584.9,19569.1
2019-03-07T11:00+01:00,1013.3,354.6,18300.2,3.1,497.1,19487.5
2019-03-07T12:00+01:00,994.4,353.5,17365.2,3.1,492.4,19252.5
2019-03-07T13:00+01:00,1011.1,353.2,16395,3.2,527.3,19155.7
2019-03-07T14:00+01:00,1016.1,348.8,15653.2,3,468.7,19238.2
2019-03-07T15:00+01:00,1017.5,350.1,15044.5,3,374,19347.1
2019-03-07T16:00+01:00,1019.6,351.9,14715,3.1,388.1,19575.6
2019-03-07T17:00+01:00,1020.8,358.1,15541.5,3,442.3,19732.2
2019-03-07T18:00+01:00,1020.3,358.1,15853.9,3.1,365.5,19823.4
2019-03-07T19:00+01:00,1022.4,364,15428,3.1,363.4,19747.9
